index,name,call_duration,call_type,device_id,device_label,timestamp,trace
29184,calls,0.0,1.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610157822997,2ABFABFA-101E-4810-AB1C-1478952153D6
29185,calls,3.0,2.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610157826799,2ABFABFA-101E-4810-AB1C-1478952153D6
29186,calls,8.0,4.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610157835718,2ABFABFA-101E-4810-AB1C-1478952153D6
29187,calls,0.0,1.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158781333,B28021B9-A324-4E54-9DA6-B230D7C4E528
29188,calls,4.0,2.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158786031,B28021B9-A324-4E54-9DA6-B230D7C4E528
29189,calls,7.0,4.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158793283,B28021B9-A324-4E54-9DA6-B230D7C4E528
29190,calls,0.0,1.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158797937,15174EB6-480D-46C6-8D6A-9A7E8D2FB8C9
29191,calls,3.0,2.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158801232,15174EB6-480D-46C6-8D6A-9A7E8D2FB8C9
29192,calls,1.0,4.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158802883,15174EB6-480D-46C6-8D6A-9A7E8D2FB8C9
29193,calls,0.0,1.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158806425,763CC07F-6D50-433A-918E-A234A4296333
29194,calls,2.0,4.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158808580,763CC07F-6D50-433A-918E-A234A4296333
29195,calls,0.0,1.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158858070,F759DADD-51AA-49DD-B6A5-C12B9F0E12FA
29196,calls,5.0,2.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158863544,F759DADD-51AA-49DD-B6A5-C12B9F0E12FA
29197,calls,24.0,4.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610158887902,F759DADD-51AA-49DD-B6A5-C12B9F0E12FA
29198,calls,0.0,1.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610159267794,5E944C75-343E-4342-AFDD-2579077303AF
29199,calls,22.0,4.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,1610159289877,5E944C75-343E-4342-AFDD-2579077303AF
