index,name,call_duration,call_type,device_id,device_label,timestamp,trace
40170,calls,0.0,1.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605916926876,DAEC522F-BD89-4E23-836B-B80137E5F38B
40171,calls,26.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605916953677,DAEC522F-BD89-4E23-836B-B80137E5F38B
40172,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605917549395,A6ACA068-065B-48A8-9C2A-019BE86D8D85
40173,calls,9.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605917558508,A6ACA068-065B-48A8-9C2A-019BE86D8D85
40174,calls,1629.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605919187694,A6ACA068-065B-48A8-9C2A-019BE86D8D85
40175,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605922957465,3F7AA23E-6D43-4B21-90BA-2E9891590DE1
40176,calls,21.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605922978695,3F7AA23E-6D43-4B21-90BA-2E9891590DE1
40177,calls,0.0,1.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605939938690,AB56B925-4848-4FE0-92A8-A0A74B360031
40178,calls,0.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605939938779,AB56B925-4848-4FE0-92A8-A0A74B360031
40179,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940136002,7DCFBF75-F6F0-4730-8DA9-C2DB873F36DB
40180,calls,0.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940136888,7DCFBF75-F6F0-4730-8DA9-C2DB873F36DB
40181,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940229029,3A5EFB65-D89F-4F8E-B724-93DE967739DC
40182,calls,26.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940255292,3A5EFB65-D89F-4F8E-B724-93DE967739DC
40183,calls,1.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940256479,3A5EFB65-D89F-4F8E-B724-93DE967739DC
40184,calls,0.0,1.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940301527,C93E728C-3E2B-4CB2-8A14-A9DCDA14B9ED
40185,calls,2.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940304408,C93E728C-3E2B-4CB2-8A14-A9DCDA14B9ED
40186,calls,77.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940382222,C93E728C-3E2B-4CB2-8A14-A9DCDA14B9ED
40187,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940390763,51A23558-D71C-45D8-9074-A0C3A5AEB062
40188,calls,6.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940397280,51A23558-D71C-45D8-9074-A0C3A5AEB062
40189,calls,1.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605940399145,51A23558-D71C-45D8-9074-A0C3A5AEB062
40190,calls,0.0,1.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605964654838,AFACAED8-F6A0-4460-AFB3-C7F7A8044CEC
40191,calls,7.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605964662105,AFACAED8-F6A0-4460-AFB3-C7F7A8044CEC
40192,calls,16.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605964678487,AFACAED8-F6A0-4460-AFB3-C7F7A8044CEC
40193,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605967513196,C59E62BF-BE6E-45C3-BA09-7C63E35F6F1B
40194,calls,10.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605967523712,C59E62BF-BE6E-45C3-BA09-7C63E35F6F1B
40195,calls,58.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605967582081,C59E62BF-BE6E-45C3-BA09-7C63E35F6F1B
40196,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605968690841,8D4CC1DD-BE90-4A25-9680-F430A5864811
40197,calls,2.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605968693274,8D4CC1DD-BE90-4A25-9680-F430A5864811
40198,calls,2.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605968695884,8D4CC1DD-BE90-4A25-9680-F430A5864811
40199,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605968707293,80D03B4F-DAF3-4E84-8E2B-3615653AEBB3
40200,calls,17.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605968724374,80D03B4F-DAF3-4E84-8E2B-3615653AEBB3
40201,calls,7.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605968732017,80D03B4F-DAF3-4E84-8E2B-3615653AEBB3
40202,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605969764077,AE333ECF-97B2-498C-B62E-6DC065A8940B
40203,calls,1.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605969765151,AE333ECF-97B2-498C-B62E-6DC065A8940B
40204,calls,30.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605969795576,AE333ECF-97B2-498C-B62E-6DC065A8940B
40205,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605969810980,1B982381-C823-4425-9DD9-D77831B5237D
40206,calls,9.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605969820420,1B982381-C823-4425-9DD9-D77831B5237D
40207,calls,45.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605969865898,1B982381-C823-4425-9DD9-D77831B5237D
40208,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970327703,2AE58B3B-0C0D-4916-8C8A-8D60286BB433
40209,calls,32.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970360647,2AE58B3B-0C0D-4916-8C8A-8D60286BB433
40210,calls,0.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970361118,2AE58B3B-0C0D-4916-8C8A-8D60286BB433
40211,calls,0.0,1.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970421554,06E17DB6-0553-45B6-B420-280B6FF80CD0
40212,calls,3.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970424938,06E17DB6-0553-45B6-B420-280B6FF80CD0
40213,calls,0.0,1.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970433616,D74858CC-6ABD-4C77-9E35-A9F6936221DE
40214,calls,3.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970437156,06E17DB6-0553-45B6-B420-280B6FF80CD0
40215,calls,0.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970437551,D74858CC-6ABD-4C77-9E35-A9F6936221DE
40216,calls,12.0,4.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605970449762,D74858CC-6ABD-4C77-9E35-A9F6936221DE
40217,calls,0.0,3.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605971338530,D227DC23-4484-49B9-ACE0-7CF6B3C6DFA8
40218,calls,10.0,2.0,03d794f7-683f-45dc-88a4-e76cfe6ea017,33BO,1605971348562,D227DC23-4484-49B9-ACE0-7CF6B3C6DFA8
