index,name,accuracy,device_id,device_label,double_altitude,double_bearing,double_latitude,double_longitude,double_speed,provider,timestamp
537634,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,242.37963104248047,-1.0,40.832617216147305,-79.52945934672401,-1.0,gps,1600646490261
537635,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,242.37963104248047,-1.0,40.832617216147305,-79.52945934672401,-1.0,gps,1600646670169
537636,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,242.62380599975586,-1.0,40.83274959982825,-79.52950930215464,-1.0,fused,1600646671015
537637,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,242.37963104248047,-1.0,40.832617216147305,-79.52945934672401,-1.0,gps,1600646850170
537638,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,252.73988723754883,-1.0,40.83276284724956,-79.52948532124276,-1.0,fused,1600646971240
537639,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,242.37963104248047,-1.0,40.832617216147305,-79.52945934672401,-1.0,gps,1600647030168
537640,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,244.1837615966797,-1.0,40.82694667645267,-79.52808500493806,-1.0,gps,1600647210262
537641,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,243.03871536254883,-1.0,40.822565620113295,-79.52590931878031,-1.0,fused,1600647270860
537642,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,243.02062606811523,-1.0,40.82200705983361,-79.5255615429591,-1.0,gps,1600647390263
537643,locations,5.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,242.82424545288086,166.640625,40.818120315708974,-79.52514046810523,8.659999847412111,gps,1600647570245
537644,locations,5.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,243.1280174255371,165.234375,40.81789371095674,-79.52505069792227,8.529999732971191,fused,1600647570783
537645,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,314.7886085510254,-1.0,40.815012231102216,-79.53096840701056,-1.0,gps,1600647750246
537646,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,339.75044631958013,-1.0,40.82438449448277,-79.5430280905525,-1.0,fused,1600647870849
537647,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,366.20557403564453,-1.0,40.827711358399284,-79.5565206413687,-1.0,gps,1600647930152
537648,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.96564483642584,-1.0,40.840776727882336,-79.57124502892788,-1.0,gps,1600648110245
537649,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,334.65771484375,-1.0,40.840676831894285,-79.57126201348555,-1.0,fused,1600648171179
537650,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600648290245
537651,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600648470149
537652,locations,10.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,330.42007064819336,324.140625,40.840763356574655,-79.57153187140783,0.3700000047683716,fused,1600648471359
537653,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600648650245
537654,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.811279296875,-1.0,40.84055940011413,-79.5713050324378,-1.0,fused,1600648771208
537655,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600648830153
537656,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600649010245
537657,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.79343414306635,-1.0,40.84072399272845,-79.571348946821,-1.0,fused,1600649071226
537658,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600649190245
537659,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600649370151
537660,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.78903961181635,-1.0,40.84079842786364,-79.57128259891844,-1.0,fused,1600649371235
537661,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600649550146
537662,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,334.15061950683594,-1.0,40.84118845632089,-79.57102384341225,-1.0,fused,1600649671449
537663,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600649730151
537664,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600649910243
537665,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.1294288635254,-1.0,40.84000168909372,-79.571533238749,-1.0,fused,1600649971209
537666,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600650090245
537667,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600650270149
537668,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3977928161621,-1.0,40.83999537562883,-79.57160540660959,-1.0,fused,1600650271259
537669,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600650450245
537670,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.78514099121094,-1.0,40.84094546054372,-79.5711838166443,-1.0,fused,1600650571278
537671,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600650630150
537672,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600650810150
537673,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.81651306152344,-1.0,40.84078939554131,-79.57128290732699,-1.0,fused,1600650871348
537674,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600650990244
537675,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600651170244
537676,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.76932907104487,-1.0,40.84097140708275,-79.57118228882011,-1.0,fused,1600651171316
537677,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600651350244
537678,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.7826805114746,-1.0,40.84087610322696,-79.57123773397888,-1.0,fused,1600651471200
537679,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600651530150
537680,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600651710150
537681,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.7803955078125,-1.0,40.84090565123206,-79.57123056892186,-1.0,fused,1600651771189
537682,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600651890244
537683,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600652070150
537684,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.788330078125,-1.0,40.84081102756864,-79.57128499760341,-1.0,fused,1600652071872
537685,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600652250150
537686,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.62802886962885,-1.0,40.84102798949903,-79.57114368104037,-1.0,fused,1600652371272
537687,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600652430145
537688,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600652610243
537689,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.77293395996094,-1.0,40.84096027955532,-79.57117206797186,-1.0,fused,1600652671250
537690,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600652790243
537691,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600652970149
537692,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.77617263793945,-1.0,40.8408258125094,-79.57127498498947,-1.0,fused,1600652971319
537693,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600653150149
537694,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.77749252319336,-1.0,40.84072209831577,-79.57132238572207,-1.0,fused,1600653271986
537695,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600653330243
537696,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600653510153
537697,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.7691535949707,-1.0,40.841008549096266,-79.57115923307947,-1.0,fused,1600653571303
537698,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600653690247
537699,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600653870153
537700,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.7506828308105,-1.0,40.84101369724426,-79.57114671412107,-1.0,fused,1600653871250
537701,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600654050247
537702,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.7698135375977,-1.0,40.84097372612656,-79.57114817838011,-1.0,fused,1600654171333
537703,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600654230247
537704,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,335.3594856262207,-1.0,40.84099307532881,-79.57109295440456,-1.0,gps,1600654410153
537705,locations,65.0,646a728f-1fbd-42c4-88c5-775066313b53,231TW,333.77004241943365,-1.0,40.841046572212974,-79.57111447286694,-1.0,fused,1600654471972
