index,name,call_duration,call_type,device_id,device_label,timestamp,trace
15061,calls,0.0,1.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599140268483,CD32CA24-1043-441E-B305-CEBB6D7DFEAB
15062,calls,30.0,4.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599140298684,CD32CA24-1043-441E-B305-CEBB6D7DFEAB
15063,calls,0.0,3.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599144581429,19E49884-9E73-4C05-9105-31B723F924A7
15064,calls,22.0,2.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599144603664,19E49884-9E73-4C05-9105-31B723F924A7
15065,calls,33.0,4.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599144637153,19E49884-9E73-4C05-9105-31B723F924A7
15066,calls,0.0,3.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599150688284,6FA82693-6353-49D7-B9D3-B0DD9997D4B0
15067,calls,7.0,2.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599150695372,6FA82693-6353-49D7-B9D3-B0DD9997D4B0
15068,calls,112.0,4.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599150807928,6FA82693-6353-49D7-B9D3-B0DD9997D4B0
15069,calls,0.0,1.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599151261092,8656405F-8790-48EB-80FD-7083729F44D0
15070,calls,4.0,2.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599151265562,8656405F-8790-48EB-80FD-7083729F44D0
15071,calls,113.0,4.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599151378829,8656405F-8790-48EB-80FD-7083729F44D0
15072,calls,0.0,1.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599164354430,B49B1520-2C5A-4E3D-827E-2FB95A55FD2B
15073,calls,24.0,4.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599164378463,B49B1520-2C5A-4E3D-827E-2FB95A55FD2B
15074,calls,0.0,1.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599167809332,4BB8E8A3-5C95-453C-8AC4-FCA251D46BF6
15075,calls,23.0,4.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,1599167833327,4BB8E8A3-5C95-453C-8AC4-FCA251D46BF6
