index,name,accuracy,device_id,device_label,double_altitude,double_bearing,double_latitude,double_longitude,double_speed,provider,timestamp
497822,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.6266784667969,-1.0,40.40701362613265,-80.50841524757772,-1.0,fused,1603929695441
497823,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.6266784667969,-1.0,40.40700921306972,-80.50840303322909,-1.0,fused,1603929995406
497824,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.6266593933105,-1.0,40.40702832385863,-80.50844146591703,-1.0,fused,1603930295394
497825,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.6266174316406,-1.0,40.40707538480473,-80.50857838366953,-1.0,fused,1603930595387
497826,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.62662506103516,-1.0,40.4070592009446,-80.50853370540645,-1.0,fused,1603930895378
497827,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.626651763916,-1.0,40.40703837123638,-80.50847585292712,-1.0,fused,1603931195367
497828,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.62657165527344,-1.0,40.40713104710589,-80.508690758399,-1.0,fused,1603931495411
497829,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.6265869140625,-1.0,40.407120104121255,-80.50868424840941,-1.0,fused,1603931795413
497830,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.6265754699707,-1.0,40.40712902038142,-80.50868488754983,-1.0,fused,1603932095418
497831,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.6266174316406,-1.0,40.4070811276924,-80.50861386950129,-1.0,fused,1603932395432
497832,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.62659454345703,-1.0,40.40707601914042,-80.50860474315357,-1.0,fused,1603932695420
497833,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.62664794921875,-1.0,40.40705148825963,-80.50849209238656,-1.0,fused,1603932995422
497834,locations,65.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,353.62662506103516,-1.0,40.4070702559544,-80.5085701916943,-1.0,fused,1603933295425
