index,name,accuracy,device_id,device_label,double_altitude,double_bearing,double_latitude,double_longitude,double_speed,provider,timestamp
665389,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0235900878906,-1.0,40.39137715307465,-78.44278049840086,-1.0,fused,1591228933622
665390,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0164489746094,-1.0,40.391380646397074,-78.44290573292041,-1.0,fused,1591229233560
665391,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.029541015625,-1.0,40.39130774082122,-78.44288886344928,-1.0,fused,1591229533557
665392,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.1766357421875,-1.0,40.39166625927165,-78.44282648058609,-1.0,fused,1591229833645
665393,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.1019287109375,-1.0,40.391520799246365,-78.44292645501899,-1.0,fused,1591230133637
665394,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.06500244140625,-1.0,40.39137203237949,-78.44312084503701,-1.0,fused,1591230433550
665395,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.06756591796875,-1.0,40.391624674994674,-78.44297867147233,-1.0,fused,1591230733551
665396,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.1404724121094,-1.0,40.39151909317529,-78.44293894324714,-1.0,fused,1591231033636
665397,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0789489746094,-1.0,40.39157859797733,-78.44289552410268,-1.0,fused,1591231333612
665398,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.085205078125,-1.0,40.391542474483174,-78.44294497517956,-1.0,fused,1591231633538
665399,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.53094482421875,-1.0,40.39150822812675,-78.44281273158636,-1.0,fused,1591231933534
665400,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.2704772949219,-1.0,40.391481151701946,-78.44301473960796,-1.0,fused,1591232233625
665401,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.1263427734375,-1.0,40.39156056868061,-78.44289810583446,-1.0,fused,1591232533598
665402,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.13653564453125,-1.0,40.39142205005841,-78.44303529510678,-1.0,fused,1591232833528
665403,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0281677246094,-1.0,40.39134671312628,-78.44279990572161,-1.0,fused,1591233133524
665404,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.807861328125,-1.0,40.3914125251213,-78.44270701021668,-1.0,fused,1591233433523
665405,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.019287109375,-1.0,40.39149727313532,-78.44273960456654,-1.0,fused,1591233733593
665406,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.00341796875,-1.0,40.39141927629246,-78.44280145501692,-1.0,fused,1591234033537
665407,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0224609375,-1.0,40.391300756188016,-78.44294283598816,-1.0,fused,1591234333515
665408,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0040588378906,-1.0,40.391376764142365,-78.44297750576312,-1.0,fused,1591234633511
665409,locations,140.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0267333984375,-1.0,40.391585470225785,-78.44262890104284,-1.0,fused,1591234933590
665410,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.01849365234375,-1.0,40.39148076985649,-78.44267730212336,-1.0,fused,1591235233549
665411,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0205993652344,-1.0,40.39150609157329,-78.44271470207651,-1.0,fused,1591235533506
665412,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,316.9932861328125,-1.0,40.39142126133706,-78.44274730968466,-1.0,fused,1591235833505
665413,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.030517578125,-1.0,40.391370171868786,-78.44261095225447,-1.0,fused,1591236133510
665414,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0050964355469,-1.0,40.39141154318296,-78.44285170589697,-1.0,fused,1591236433492
665415,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0118408203125,-1.0,40.3916981137489,-78.44210757675991,-1.0,fused,1591236733491
665416,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0152893066406,-1.0,40.39144561480629,-78.4428044957521,-1.0,fused,1591237033491
665417,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0277404785156,-1.0,40.39141008618885,-78.44283671714686,-1.0,fused,1591237333573
665418,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0361022949219,-1.0,40.391470061803275,-78.44262531108345,-1.0,fused,1591237633559
665419,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0309753417969,-1.0,40.39143627689563,-78.44264841055445,-1.0,fused,1591237933482
665420,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0310363769531,-1.0,40.391412823908894,-78.44275377732674,-1.0,fused,1591238233479
665421,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0294494628906,-1.0,40.39145591514881,-78.44266114453241,-1.0,fused,1591238533582
665422,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0304260253906,-1.0,40.39145907352083,-78.44265474162809,-1.0,fused,1591238833566
665423,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.03118896484375,-1.0,40.39147716428659,-78.44261535615998,-1.0,fused,1591239133485
665424,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0316162109375,-1.0,40.39140636396822,-78.44272258066137,-1.0,fused,1591239433486
665425,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.028076171875,-1.0,40.39152979880586,-78.44265537461277,-1.0,fused,1591239733502
665426,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.02191162109375,-1.0,40.39143436670353,-78.4427001877185,-1.0,fused,1591240033546
665427,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0299377441406,-1.0,40.39140871580401,-78.44268907248981,-1.0,fused,1591240333481
665428,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.041015625,-1.0,40.391583957730774,-78.44238582639015,-1.0,fused,1591240633479
665429,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0068054199219,-1.0,40.39143090896864,-78.44279910206488,-1.0,fused,1591240933473
665430,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0223083496094,-1.0,40.391347753390754,-78.44284882326654,-1.0,fused,1591241234286
665431,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.02459716796875,-1.0,40.39140046132636,-78.44275379957224,-1.0,fused,1591241533469
665432,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.02606201171875,-1.0,40.391441811247546,-78.44276064627266,-1.0,fused,1591241833468
665433,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.03021240234375,-1.0,40.391334485745865,-78.44275522226488,-1.0,fused,1591242133468
665434,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0166931152344,-1.0,40.39132564305781,-78.44283201082395,-1.0,fused,1591242433470
665435,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0303039550781,-1.0,40.391401444881524,-78.4427431711298,-1.0,fused,1591242733553
665436,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,315.0286560058594,-1.0,40.39139744708178,-78.44269406647018,-1.0,fused,1591243051990
665437,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,311.1255187988281,-1.0,40.39145265788566,-78.44275912097771,-1.0,fused,1591243333459
665438,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.47552490234375,-1.0,40.39136295897114,-78.44286378821174,-1.0,fused,1591243633553
665439,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.93670654296875,-1.0,40.391429900222114,-78.4429397505141,-1.0,fused,1591243933453
665440,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.9643859863281,-1.0,40.39134609533078,-78.4429014561366,-1.0,fused,1591244233452
665441,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.9697265625,-1.0,40.39136220086213,-78.44286182153624,-1.0,fused,1591244533450
665442,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.9744567871094,-1.0,40.3914361467944,-78.44270223964007,-1.0,fused,1591244833462
665443,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.977783203125,-1.0,40.391409706173256,-78.44269786229874,-1.0,fused,1591245133482
665444,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.9999084472656,-1.0,40.391429900011175,-78.44293974996047,-1.0,fused,1591245433446
665445,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.9999084472656,-1.0,40.391429900009854,-78.44293974996522,-1.0,fused,1591245733445
665446,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.9999084472656,-1.0,40.39142990000849,-78.44293974997002,-1.0,fused,1591246033538
665447,locations,65.0,471db2b3-dd9f-4d4c-a331-99f0e9666f6f,249MY,314.9999084472656,-1.0,40.39142990000738,-78.44293974997393,-1.0,fused,1591246333531
