index,name,device_id,device_label,screen_status,timestamp
755784,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606529719081
755785,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606536213204
755786,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606536216530
755787,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606556563887
755788,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606556660897
755789,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606556703961
755790,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606557587490
755791,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606557588604
755792,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606564560398
755793,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606578742215
755794,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606581117587
755795,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606581117983
755796,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606582190284
755797,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606582208769
755798,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606583168790
755799,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606583174891
755800,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606583179860
755801,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606583241763
755802,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606583698908
755803,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606583742906
755804,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606588331970
755805,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606589042183
755806,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606589086130
755807,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606589096552
755808,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606589110338
755809,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606589363862
755810,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606589398958
755811,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606589416981
755812,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606589453750
755813,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606589641897
755814,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606589650656
755815,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606589763081
755816,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606589824832
755817,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606589992430
755818,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606590073590
755819,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606590104102
755820,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606590864366
755821,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606593235662
755822,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606593237685
755823,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606593237991
755824,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606593249155
755825,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606594817107
755826,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606594865231
755827,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606595158740
755828,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606595220671
755829,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606595317691
755830,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606595369198
755831,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606595463215
755832,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606595473868
755833,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606595949359
755834,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606595985510
755835,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606596503904
755836,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606601301574
755837,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606605289874
755838,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,2.0,1606605373902
755839,screen,11986937-1b37-446c-86e7-ca2538ef091b,51JS,3.0,1606605436397
