name,bssid,device_id,device_label,mac_address,ssid,timestamp
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872495125
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872555141
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872615130
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872675122
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872735172
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872795226
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872855122
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872915120
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604872975134
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873035217
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873095121
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873155118
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873215118
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873275230
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873335121
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873395120
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873455111
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873515165
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873575122
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873635118
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873695126
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873755137
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873815095
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873875094
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873935099
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604873995116
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874055093
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874115088
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874175095
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874235086
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874295088
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874355087
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874415088
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874475179
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874535083
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874595085
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874655088
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874715156
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874775085
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874835083
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874895084
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604874955089
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875015078
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875075078
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875135079
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875195162
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875255073
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875315073
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875375074
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875436937
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875495153
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875555140
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875615132
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875675232
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875735248
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875795125
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875855135
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875915230
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604875975159
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876035155
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876095142
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876155224
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876215130
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876275139
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876335125
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876395245
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876455131
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876515122
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876575153
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876635233
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876695130
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876755134
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876815139
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876875226
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876935132
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604876995127
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604877055138
sensor_wifi,80:d0:4a:7b:21:16,231de75a-fd5d-472d-ba64-931206b8ee12,149MS,,Majoris,1604877115228
