index,name,device_id,device_label,screen_status,timestamp
773693,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597104016033
773694,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597104018641
773695,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597104029902
773696,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597104124638
773697,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597104154918
773698,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597104278248
773699,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597104291356
773700,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597104437977
773701,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597104454766
773702,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597104747101
773703,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597104761242
773704,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597104948772
773705,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597104958174
773706,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597105174983
773707,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597105181797
773708,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597105535397
773709,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597105546027
773710,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597105628611
773711,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597105632070
773712,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597105981155
773713,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597105985768
773714,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597106039908
773715,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597106050264
773716,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597106055804
773717,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597106070234
773718,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597106094281
773719,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597106461057
773720,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597106468518
773721,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597106471744
773722,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597106500221
773723,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597106512576
773724,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597106542262
773725,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597106594153
773726,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597106611659
773727,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597107138536
773728,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597107191838
773729,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597107209241
773730,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597107242219
773731,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597107269423
773732,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597107413400
773733,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597107425428
773734,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597107462867
773735,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,2.0,1597107473832
773736,screen,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,3.0,1597110533963
