index,name,call_duration,call_type,device_id,device_label,timestamp,trace
28068,calls,3722.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603241898722,08A94FAA-B04D-4289-BA40-E4BFEDFC7B92
28069,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603241907741,3512C5C3-C78C-482E-9457-152226DEAD5F
28070,calls,8.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603241916357,3512C5C3-C78C-482E-9457-152226DEAD5F
28071,calls,234.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603242151257,3512C5C3-C78C-482E-9457-152226DEAD5F
28072,calls,0.0,3.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261399691,F274381A-EC39-41A7-B555-A8D125F886BC
28073,calls,2.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261401840,F274381A-EC39-41A7-B555-A8D125F886BC
28074,calls,29.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261431617,F274381A-EC39-41A7-B555-A8D125F886BC
28075,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261445033,0338B50A-930E-4AA4-BEA3-3C667ED99A3E
28076,calls,2.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261447296,0338B50A-930E-4AA4-BEA3-3C667ED99A3E
28077,calls,72.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261519722,0338B50A-930E-4AA4-BEA3-3C667ED99A3E
28078,calls,0.0,3.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261522304,43281F39-A850-4448-A1B7-91A00BA5B056
28079,calls,1.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261523950,43281F39-A850-4448-A1B7-91A00BA5B056
28080,calls,30.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261553975,43281F39-A850-4448-A1B7-91A00BA5B056
28081,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261607679,7E977833-D324-41CD-AF0C-DED5D409CF85
28082,calls,5.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603261613657,7E977833-D324-41CD-AF0C-DED5D409CF85
28083,calls,909.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603262523244,7E977833-D324-41CD-AF0C-DED5D409CF85
28084,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603263170619,09EC60CA-AC52-4B41-B033-01DEA04F1FDD
28085,calls,7.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603263177836,09EC60CA-AC52-4B41-B033-01DEA04F1FDD
28086,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603263229305,807317FC-E816-426C-9D72-8EA4DAC2EE15
28087,calls,21.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603263250790,807317FC-E816-426C-9D72-8EA4DAC2EE15
28088,calls,109.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603263359905,807317FC-E816-426C-9D72-8EA4DAC2EE15
28089,calls,0.0,3.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603263589288,9D8B2972-21AA-4A19-9169-504FE0C53CB4
28090,calls,4.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603263594018,9D8B2972-21AA-4A19-9169-504FE0C53CB4
28091,calls,2008.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265602297,9D8B2972-21AA-4A19-9169-504FE0C53CB4
28092,calls,0.0,3.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265606402,702E88D5-54F6-478F-8747-795D0B7C954C
28093,calls,3.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265609491,702E88D5-54F6-478F-8747-795D0B7C954C
28094,calls,30.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265639542,702E88D5-54F6-478F-8747-795D0B7C954C
28095,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265846202,9AF43316-C6B6-4711-8570-400E28A642BC
28096,calls,39.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265886007,9AF43316-C6B6-4711-8570-400E28A642BC
28097,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265917579,343F49DE-571F-40C2-A871-DC9214EFD4D7
28098,calls,34.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603265951733,343F49DE-571F-40C2-A871-DC9214EFD4D7
28099,calls,0.0,1.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603266008797,B0990B57-4E45-46D6-BB02-3CCA1A1D05F1
28100,calls,3.0,2.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603266012459,B0990B57-4E45-46D6-BB02-3CCA1A1D05F1
28101,calls,9974.0,4.0,7368ca87-3c8c-453c-9c1f-a2027b7c4696,228MS,1603275986747,B0990B57-4E45-46D6-BB02-3CCA1A1D05F1
