index,name,call_duration,call_type,device_id,device_label,timestamp,trace
34907,calls,0.0,3.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607387949702,564CCB79-4F8C-4B42-8F93-41AFF3A8821B
34908,calls,7.0,4.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607387956805,564CCB79-4F8C-4B42-8F93-41AFF3A8821B
34909,calls,0.0,3.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607388071165,FBC23031-886E-4F68-81FF-844EBB52CB58
34910,calls,6.0,4.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607388077528,FBC23031-886E-4F68-81FF-844EBB52CB58
34911,calls,0.0,3.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607389511094,474C44CF-39D7-4061-9AFE-08B8FCB933F9
34912,calls,1.0,4.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607389512228,474C44CF-39D7-4061-9AFE-08B8FCB933F9
34913,calls,0.0,3.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607389569884,FF4A86C1-8AEE-4B7F-BA12-8CF0C141B4F7
34914,calls,5.0,4.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607389575451,FF4A86C1-8AEE-4B7F-BA12-8CF0C141B4F7
34915,calls,0.0,3.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607392847226,E0C60DD9-C8B5-4708-A82D-9CD98BE3A0CA
34916,calls,14.0,2.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607392861500,E0C60DD9-C8B5-4708-A82D-9CD98BE3A0CA
34917,calls,1167.0,4.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607394028588,E0C60DD9-C8B5-4708-A82D-9CD98BE3A0CA
34918,calls,0.0,3.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607400630468,E87814C8-1A94-4660-8AAB-5DFD61375869
34919,calls,8.0,4.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607400638525,E87814C8-1A94-4660-8AAB-5DFD61375869
34920,calls,0.0,3.0,f8ced311-af76-4030-8ec7-b87324fbe031,304AL,1607401529285,04553FDE-0535-489E-8530-6900BFC88489
