index,name,call_duration,call_type,device_id,device_label,timestamp,trace
5154,calls,0.0,3.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600048415990,BA98D436-D0E3-40C9-919E-0569F7B0E001
5155,calls,4.0,2.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600048420212,BA98D436-D0E3-40C9-919E-0569F7B0E001
5156,calls,495.0,4.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600048915257,BA98D436-D0E3-40C9-919E-0569F7B0E001
5157,calls,0.0,1.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600049542068,0AE5FD83-D78E-49E3-B6C5-9D3FD3D4462D
5158,calls,4.0,2.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600049546201,0AE5FD83-D78E-49E3-B6C5-9D3FD3D4462D
5159,calls,41.0,4.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600049587470,0AE5FD83-D78E-49E3-B6C5-9D3FD3D4462D
5160,calls,0.0,1.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600049882671,92C45122-27A6-4977-BA85-F7FAB409AB77
5161,calls,6.0,2.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600049889389,92C45122-27A6-4977-BA85-F7FAB409AB77
5162,calls,0.0,1.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600052839616,A0705E7E-E780-4388-BFC0-CF9A7D3D326E
5163,calls,8.0,4.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600052848501,92C45122-27A6-4977-BA85-F7FAB409AB77
5164,calls,0.0,2.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600052848603,A0705E7E-E780-4388-BFC0-CF9A7D3D326E
5165,calls,77.0,4.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600052925663,A0705E7E-E780-4388-BFC0-CF9A7D3D326E
5166,calls,0.0,3.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600052930306,5B0E12FF-889C-421C-B634-E787E9E88A79
5167,calls,3.0,2.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600052934024,5B0E12FF-889C-421C-B634-E787E9E88A79
5168,calls,1616.0,4.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600054550363,5B0E12FF-889C-421C-B634-E787E9E88A79
5169,calls,0.0,1.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600054807078,EC225E54-9A3C-403B-AF84-3C7CD43977E1
5170,calls,25.0,4.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600054832976,EC225E54-9A3C-403B-AF84-3C7CD43977E1
5171,calls,0.0,1.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600116993776,E16C9C60-37F8-4876-8DAC-C7133DDCBCEE
5172,calls,3.0,2.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600116996927,E16C9C60-37F8-4876-8DAC-C7133DDCBCEE
5173,calls,197.0,4.0,f24f1756-81ba-473c-9127-8e7845c0a802,108BT,1600117194214,E16C9C60-37F8-4876-8DAC-C7133DDCBCEE
