index,name,call_duration,call_type,device_id,device_label,timestamp,trace
7116,calls,0.0,1.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605024805818,1C4E85D1-8A79-4CC7-A491-CEB999DC3FB4
7117,calls,3.0,2.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605024808952,1C4E85D1-8A79-4CC7-A491-CEB999DC3FB4
7118,calls,5.0,4.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605024814659,1C4E85D1-8A79-4CC7-A491-CEB999DC3FB4
7119,calls,0.0,1.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605024954936,1F6919A0-F483-47B1-A3F2-87B8220823D5
7120,calls,16.0,4.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605024971474,1F6919A0-F483-47B1-A3F2-87B8220823D5
7121,calls,0.0,1.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605032287226,0A3FFD89-3762-4F33-A93B-4E736654FC35
7122,calls,8.0,2.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605032295482,0A3FFD89-3762-4F33-A93B-4E736654FC35
7123,calls,62.0,4.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605032357570,0A3FFD89-3762-4F33-A93B-4E736654FC35
7124,calls,0.0,1.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605035320762,81187AF1-6719-478D-B065-6739897B274E
7125,calls,4.0,2.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605035325225,81187AF1-6719-478D-B065-6739897B274E
7126,calls,13.0,4.0,754f4ccc-5ea7-41fe-a83e-77aa76f05ac3,109FS1,1605035338968,81187AF1-6719-478D-B065-6739897B274E
