index,name,call_duration,call_type,device_id,device_label,timestamp,trace
8169,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602075931186,29E72ACD-4FFD-40E3-8A7F-5CE9E4072D97
8170,calls,18.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602075949842,29E72ACD-4FFD-40E3-8A7F-5CE9E4072D97
8171,calls,13.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602075962870,29E72ACD-4FFD-40E3-8A7F-5CE9E4072D97
8172,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602075968332,A4B25725-FA39-41F6-ACED-01BD75648848
8173,calls,5.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602075974240,A4B25725-FA39-41F6-ACED-01BD75648848
8174,calls,99.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602076073501,A4B25725-FA39-41F6-ACED-01BD75648848
8175,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602076079823,1694E823-0287-49C1-9796-0621EF82FEA9
8176,calls,7.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602076086891,1694E823-0287-49C1-9796-0621EF82FEA9
8177,calls,53.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602076140794,1694E823-0287-49C1-9796-0621EF82FEA9
8178,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602080971013,A35F6319-11AA-4251-AEFA-1F22B8A88F64
8179,calls,19.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602080990169,A35F6319-11AA-4251-AEFA-1F22B8A88F64
8180,calls,1.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602080991544,A35F6319-11AA-4251-AEFA-1F22B8A88F64
8181,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602081132048,18BC51E0-883D-45D9-ABD5-B95B462CFD25
8182,calls,7.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602081139303,18BC51E0-883D-45D9-ABD5-B95B462CFD25
8183,calls,83.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602081222736,18BC51E0-883D-45D9-ABD5-B95B462CFD25
8184,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602081275993,A46D1323-E14E-473D-8125-E51AB18E700E
8185,calls,20.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602081296596,A46D1323-E14E-473D-8125-E51AB18E700E
8186,calls,1.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602081298589,A46D1323-E14E-473D-8125-E51AB18E700E
8187,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602082116579,40AC08A1-B050-4ABE-B30F-AC7EAE7094CF
8188,calls,2.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602082119437,40AC08A1-B050-4ABE-B30F-AC7EAE7094CF
8189,calls,184.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602082304352,40AC08A1-B050-4ABE-B30F-AC7EAE7094CF
8190,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602093452556,1F1D1A5F-EE8E-494C-BB97-F8E862AAEFE5
8191,calls,24.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602093476815,1F1D1A5F-EE8E-494C-BB97-F8E862AAEFE5
8192,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602098161377,52AD7ACF-1B6C-4F83-8BA4-9C8F08976532
8193,calls,6.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602098167802,52AD7ACF-1B6C-4F83-8BA4-9C8F08976532
8194,calls,28.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602098196735,52AD7ACF-1B6C-4F83-8BA4-9C8F08976532
8195,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602109285260,F96D77FA-B325-40B6-A573-992DC52890C8
8196,calls,11.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602109296750,F96D77FA-B325-40B6-A573-992DC52890C8
8197,calls,14.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602109311031,F96D77FA-B325-40B6-A573-992DC52890C8
8198,calls,0.0,3.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602115150663,6E8AF345-9E1E-4E5F-84CA-B749C26099B7
8199,calls,5.0,2.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602115155836,6E8AF345-9E1E-4E5F-84CA-B749C26099B7
8200,calls,3.0,4.0,e9a69834-8b74-46fe-9022-91f7ab218dd1,110KI,1602115159044,6E8AF345-9E1E-4E5F-84CA-B749C26099B7
