name,bssid,device_id,device_label,frequency,rssi,security,ssid,timestamp
wifi,38:94:ed:7d:54:c4,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-86,[WPA2-PSK-CCMP][WPS][ESS],Reyan Home Wifi_2GEXT,1597692299718
wifi,38:94:ed:7d:54:c4,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-86,[WPA2-PSK-CCMP][WPS][ESS],Reyan Home Wifi_2GEXT,1597692305432
wifi,c4:49:bb:91:ca:fe,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-93,[WPA2-PSK-CCMP+TKIP][ESS],WiFi Hotspot 9043,1597692309165
wifi,c4:49:bb:91:ca:fe,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-93,[WPA2-PSK-CCMP+TKIP][ESS],WiFi Hotspot 9043,1597692346645
wifi,c0:c1:c0:f4:18:94,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-87,[WPA2-PSK-CCMP][WPS][ESS],Cisco10311,1597692361803
wifi,c0:c1:c0:f4:18:94,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-87,[WPA2-PSK-CCMP][WPS][ESS],Cisco10311,1597692369503
wifi,c6:56:27:ce:1f:4e,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2412,-90,[ESS],comcast-guest,1597692391660
wifi,c6:56:27:ce:1f:4e,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2412,-90,[ESS],comcast-guest,1597692421624
wifi,02:04:f3:1b:2e:fb,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-89,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],3HSDWTZR0LN845257,1597692672825
wifi,c2:72:28:7c:de:d9,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-91,[WPA2-PSK-CCMP][ESS],,1597692715213
wifi,c2:72:28:7c:de:d9,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-91,[WPA2-PSK-CCMP][ESS],,1597692740226
wifi,c2:72:28:7c:de:d9,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-91,[WPA2-PSK-CCMP][ESS],,1597692741052
wifi,c2:72:28:7c:de:d9,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-91,[WPA2-PSK-CCMP][ESS],,1597692795661
wifi,a8:10:87:5b:5a:65,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2412,-89,[ESS],EZLYNK_BEKK4EM1,1597692796604
wifi,a2:17:c8:10:23:4f,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-90,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],cli,1597692870803
wifi,02:54:af:d1:b4:8d,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-93,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],HotspotB48D,1597692903462
wifi,02:54:af:d1:b4:8d,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-93,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],HotspotB48D,1597692955112
wifi,e2:55:7d:bf:04:73,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-84,[ESS],,1597692992146
wifi,14:58:d0:2f:63:30,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2462,-91,[ESS],DaysInn,1597693113369
wifi,7a:8a:20:4c:63:81,2c2341b4-34ea-43c2-9fa9-0a912cc3908a,147DN,2437,-87,[WPA2-PSK-CCMP][ESS],SE-PWG,1597693173822
