index,name,device_id,device_label,screen_status,timestamp
545216,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599609654610
545217,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599609694728
545218,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599611139930
545219,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599611910654
545220,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599611944964
545221,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599611983639
545222,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599612475487
545223,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599612534153
545224,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599612711925
545225,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599612739050
545226,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599614144715
545227,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599614283984
545228,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599615431304
545229,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599615541880
545230,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599616826573
545231,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599618022187
545232,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599618099303
545233,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599619094561
545234,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599619210907
545235,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599619379906
545236,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599619591045
545237,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599619795446
545238,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599619916704
545239,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,2.0,1599620054342
545240,screen,b6327d5d-c8c6-4b04-8615-fb5271dbcbee,2410AO,3.0,1599640308658
