index,name,accuracy,device_id,device_label,double_altitude,double_bearing,double_latitude,double_longitude,double_speed,provider,timestamp
852976,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.0054931640625,-1.0,40.915366081008756,-79.9285506599712,-1.0,fused,1596326560951
852977,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.2035217285156,-1.0,40.91536820069063,-79.92856694909531,-1.0,fused,1596326860951
852978,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.0,-1.0,40.91536721380476,-79.92855071999995,-1.0,fused,1596327160948
852979,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.9811706542969,-1.0,40.91532208640708,-79.92858003248811,-1.0,fused,1596327460971
852980,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.0001220703125,-1.0,40.915367063109386,-79.9285507059622,-1.0,fused,1596327760948
852981,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.0000305175781,-1.0,40.91536593518471,-79.92855071978518,-1.0,fused,1596328060947
852982,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,410.9999694824219,-1.0,40.91536722345851,-79.92855071999998,-1.0,fused,1596328360944
852983,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,412.0862731933594,-1.0,40.91542296794492,-79.9286745299267,-1.0,fused,1596328660943
852984,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,413.8654479980469,-1.0,40.91553315961952,-79.92900407212667,-1.0,fused,1596328960966
852985,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,413.1971740722656,-1.0,40.9155224470415,-79.92891108950377,-1.0,fused,1596329261007
852986,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.2420959472656,-1.0,40.915471877040964,-79.92854385843124,-1.0,fused,1596329560945
852987,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.0,-1.0,40.915366002442454,-79.92855072026882,-1.0,fused,1596329860946
852988,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,411.3917236328125,-1.0,40.91547571058442,-79.92854499792628,-1.0,fused,1596330160962
852989,locations,65.0,c1b10671-b7bb-4e00-9596-9cb5d99ad685,44TA,410.5548706054688,-1.0,40.91540086546882,-79.928306644732,-1.0,fused,1596330460969
