index,name,call_duration,call_type,device_id,device_label,timestamp,trace
53337,calls,0.0,3.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598660855762,FA403EE3-7B9A-4BF2-A1D9-9C1DE1782AD6
53338,calls,8.0,2.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598660864090,FA403EE3-7B9A-4BF2-A1D9-9C1DE1782AD6
53339,calls,325.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598661189574,FA403EE3-7B9A-4BF2-A1D9-9C1DE1782AD6
53340,calls,0.0,3.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701313155,61ADCB30-13BF-447A-B491-37D9099B9B6D
53341,calls,2.0,2.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701315729,61ADCB30-13BF-447A-B491-37D9099B9B6D
53342,calls,6.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701322122,61ADCB30-13BF-447A-B491-37D9099B9B6D
53343,calls,0.0,3.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701324280,17030086-344A-47AE-B224-D185B762F7C4
53344,calls,11.0,2.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701335734,17030086-344A-47AE-B224-D185B762F7C4
53345,calls,22.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701357780,17030086-344A-47AE-B224-D185B762F7C4
53346,calls,0.0,1.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701393322,6E4493CC-9E49-4524-A73A-994DCD216EEF
53347,calls,4.0,2.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701397606,6E4493CC-9E49-4524-A73A-994DCD216EEF
53348,calls,17.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701414756,6E4493CC-9E49-4524-A73A-994DCD216EEF
53349,calls,0.0,1.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701416997,04636DD2-A350-4737-9C44-8E400D906B15
53350,calls,3.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701420404,04636DD2-A350-4737-9C44-8E400D906B15
53351,calls,0.0,3.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701422486,D4A1A385-6D88-4C46-97C5-F5FBB0740179
53352,calls,3.0,2.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701425526,D4A1A385-6D88-4C46-97C5-F5FBB0740179
53353,calls,9.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598701435143,D4A1A385-6D88-4C46-97C5-F5FBB0740179
53354,calls,0.0,3.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598727480881,335FCDC9-67CA-48CD-B3B8-A3C0B50B80D4
53355,calls,2.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598727483113,335FCDC9-67CA-48CD-B3B8-A3C0B50B80D4
53356,calls,0.0,3.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598738579429,F662FE1E-ED56-4725-B609-833A34C3A889
53357,calls,6.0,2.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598738586129,F662FE1E-ED56-4725-B609-833A34C3A889
53358,calls,108.0,4.0,3f6f855e-1269-4844-93b7-0a7722bbdf7b,63WN,1598738694579,F662FE1E-ED56-4725-B609-833A34C3A889
