index,name,call_duration,call_type,device_id,device_label,timestamp,trace
58721,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602806464011,F003A5BA-9C7A-4124-A1D1-18793AF1C571
58722,calls,4.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602806468247,F003A5BA-9C7A-4124-A1D1-18793AF1C571
58723,calls,144.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602806612842,F003A5BA-9C7A-4124-A1D1-18793AF1C571
58724,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602819052560,38816500-8BC4-4CC8-A027-1B8BB17D776E
58725,calls,3.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602819056541,38816500-8BC4-4CC8-A027-1B8BB17D776E
58726,calls,10046.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602829102884,38816500-8BC4-4CC8-A027-1B8BB17D776E
58727,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602829348178,AD6BA023-C31C-49D8-B3BE-4219FC553F71
58728,calls,3.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602829351279,AD6BA023-C31C-49D8-B3BE-4219FC553F71
58729,calls,18978.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602848329437,AD6BA023-C31C-49D8-B3BE-4219FC553F71
58730,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602861211671,5FAEED5A-3105-4305-BB2D-8C07D36E19A1
58731,calls,6.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602861218003,5FAEED5A-3105-4305-BB2D-8C07D36E19A1
58732,calls,999.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602862217017,5FAEED5A-3105-4305-BB2D-8C07D36E19A1
58733,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602862988972,08487B3B-EFE3-448F-B9ED-9B6C20B73327
58734,calls,4.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602862993433,08487B3B-EFE3-448F-B9ED-9B6C20B73327
58735,calls,67.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602863060669,08487B3B-EFE3-448F-B9ED-9B6C20B73327
58736,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602863064730,41AC3B0F-179E-499C-92B7-7575F18E61F4
58737,calls,31.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602863095869,41AC3B0F-179E-499C-92B7-7575F18E61F4
58738,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602863102175,00ED18D7-5BF0-45E4-A124-F8AB38178D52
58739,calls,32.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602863135106,00ED18D7-5BF0-45E4-A124-F8AB38178D52
58740,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602865687674,703089B8-8DF5-4ED5-89EB-7658CB0105CF
58741,calls,5.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602865693265,703089B8-8DF5-4ED5-89EB-7658CB0105CF
58742,calls,1302.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602866995862,703089B8-8DF5-4ED5-89EB-7658CB0105CF
58743,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602870475901,464BFB07-0C66-453E-97CF-67D7D8D90C12
58744,calls,13.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602870489063,464BFB07-0C66-453E-97CF-67D7D8D90C12
58745,calls,4885.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602875374314,464BFB07-0C66-453E-97CF-67D7D8D90C12
58746,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602876444155,41A2DD0E-8E4A-453A-8D34-13900A7C7C2A
58747,calls,60.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602876504192,41A2DD0E-8E4A-453A-8D34-13900A7C7C2A
58748,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602876686671,3027CB84-1EDF-436B-BCBD-7B72E76A2E23
58749,calls,10.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602876697053,3027CB84-1EDF-436B-BCBD-7B72E76A2E23
58750,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878624325,A7B23DF5-5C7D-42D2-92D8-A7E105298542
58751,calls,8.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878633238,A7B23DF5-5C7D-42D2-92D8-A7E105298542
58752,calls,0.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878633270,3027CB84-1EDF-436B-BCBD-7B72E76A2E23
58753,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878638466,9999D221-0CAD-43BB-A3EB-46FDF8ACDF0C
58754,calls,0.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878639171,9999D221-0CAD-43BB-A3EB-46FDF8ACDF0C
58755,calls,155.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878794630,9999D221-0CAD-43BB-A3EB-46FDF8ACDF0C
58756,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878803479,E60B0A6C-56B6-4CF8-B682-2140CE76C46E
58757,calls,3.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878806520,E60B0A6C-56B6-4CF8-B682-2140CE76C46E
58758,calls,189.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602878995676,E60B0A6C-56B6-4CF8-B682-2140CE76C46E
58759,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602879554431,293B065A-E5FA-4D33-BEEA-B42D5DDEF0A5
58760,calls,8.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602879562626,293B065A-E5FA-4D33-BEEA-B42D5DDEF0A5
58761,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881023422,A1C1A5C1-0573-4E27-87A8-A9E9F9B3139E
58762,calls,8.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881032326,A1C1A5C1-0573-4E27-87A8-A9E9F9B3139E
58763,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881171070,B2B65981-7D55-4B46-8707-04F85631EAA2
58764,calls,10.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881181136,B2B65981-7D55-4B46-8707-04F85631EAA2
58765,calls,0.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881181158,293B065A-E5FA-4D33-BEEA-B42D5DDEF0A5
58766,calls,77.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881258380,B2B65981-7D55-4B46-8707-04F85631EAA2
58767,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881268275,85756928-3791-4C14-AA92-8C6014D093AB
58768,calls,10.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881279119,85756928-3791-4C14-AA92-8C6014D093AB
58769,calls,33.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881312338,85756928-3791-4C14-AA92-8C6014D093AB
58770,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881328018,CC58A30D-B278-4B6C-917B-8570AE7BB96E
58771,calls,5.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881333851,CC58A30D-B278-4B6C-917B-8570AE7BB96E
58772,calls,28.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881362284,CC58A30D-B278-4B6C-917B-8570AE7BB96E
58773,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881365444,7D62B4EE-4877-47D7-8B05-125DCE50BA29
58774,calls,0.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881365639,7D62B4EE-4877-47D7-8B05-125DCE50BA29
58775,calls,198.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881564155,7D62B4EE-4877-47D7-8B05-125DCE50BA29
58776,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881592575,5989E009-F01E-410D-9487-0762607B1A8B
58777,calls,2.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602881595562,5989E009-F01E-410D-9487-0762607B1A8B
58778,calls,982.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882578276,5989E009-F01E-410D-9487-0762607B1A8B
58779,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882607348,1FD99020-AC1C-497A-9577-3774EC3B1737
58780,calls,9.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882617008,1FD99020-AC1C-497A-9577-3774EC3B1737
58781,calls,46.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882663293,1FD99020-AC1C-497A-9577-3774EC3B1737
58782,calls,0.0,3.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882823835,A025FD16-4B74-4860-B046-0D45C13C1EBF
58783,calls,7.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882831125,A025FD16-4B74-4860-B046-0D45C13C1EBF
58784,calls,33.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882864732,A025FD16-4B74-4860-B046-0D45C13C1EBF
58785,calls,0.0,1.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882949047,CDE6EB09-B855-460F-B6C5-08DB321E3DD2
58786,calls,3.0,2.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602882952403,CDE6EB09-B855-460F-B6C5-08DB321E3DD2
58787,calls,101.0,4.0,d90fb68b-d823-4fbd-a412-0c2156e03be8,73KY,1602883054245,CDE6EB09-B855-460F-B6C5-08DB321E3DD2
