index,name,accuracy,device_id,device_label,double_altitude,double_bearing,double_latitude,double_longitude,double_speed,provider,timestamp
305743,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.56072998046875,-1.0,40.41523247431663,-80.02589809066771,-1.0,gps,1598832009147
305744,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.2749938964844,-1.0,40.41525022814173,-80.02602905774671,-1.0,fused,1598832129854
305745,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.56072998046875,-1.0,40.41523247431663,-80.02589809066771,-1.0,gps,1598832189091
305746,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.56072998046875,-1.0,40.41523247431663,-80.02589809066771,-1.0,gps,1598832369092
305747,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,341.8455505371094,-1.0,40.41523855465599,-80.02603698253331,-1.0,fused,1598832429552
305748,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.56072998046875,-1.0,40.41523247431663,-80.02589809066771,-1.0,gps,1598832549169
305749,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.56072998046875,-1.0,40.41523247431663,-80.02589809066771,-1.0,gps,1598832729096
305750,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.01739501953125,-1.0,40.41524430129803,-80.02608411488096,-1.0,fused,1598832729680
305751,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.56072998046875,-1.0,40.41523247431663,-80.02589809066771,-1.0,gps,1598832909180
305752,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.7507629394531,-1.0,40.415161435075795,-80.02601388371701,-1.0,fused,1598833029885
305753,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.56072998046875,-1.0,40.41523247431663,-80.02589809066771,-1.0,gps,1598833089095
305754,locations,22.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.340364173811,-1.0,40.415283203125,-80.02610328134597,0.13345958292484286,gps,1598833137307
305755,locations,22.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,343.340364173811,-1.0,40.415293771724656,-80.02610328134597,0.13345958292484286,gps,1598833317472
305756,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.6223449707031,-1.0,40.41524554322807,-80.02598420105356,-1.0,fused,1598833437727
305757,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.2309875488281,-1.0,40.4152737066634,-80.02603470209917,-1.0,gps,1598833497326
305758,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.2309875488281,-1.0,40.4152737066634,-80.02603470209917,-1.0,gps,1598833677422
305759,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.18487548828125,-1.0,40.41515280460217,-80.02617042194767,-1.0,fused,1598833737737
305760,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.2309875488281,-1.0,40.4152737066634,-80.02603470209917,-1.0,gps,1598833857387
305761,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.2309875488281,-1.0,40.4152737066634,-80.02603470209917,-1.0,gps,1598834037332
305762,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,344.1604309082031,-1.0,40.41537699473685,-80.02582920014736,-1.0,fused,1598834037757
305763,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,342.63336181640625,-1.0,40.41527115115974,-80.02604758049092,-1.0,gps,1598834217335
305764,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,347.1093444824219,-1.0,40.41317602540534,-80.02495524367819,-1.0,fused,1598834337895
305765,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598834397337
305766,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598834577378
305767,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.83062744140625,-1.0,40.40909822303503,-80.02368762100194,-1.0,fused,1598834637745
305768,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598834757436
305769,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598834937343
305770,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.8271789550781,-1.0,40.40909058121537,-80.02377368378153,-1.0,fused,1598834937764
305771,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598835117439
305772,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,356.10601806640625,-1.0,40.409194323058856,-80.02361510833725,-1.0,fused,1598835237767
305773,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598835297348
305774,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598835477350
305775,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.5143127441406,-1.0,40.40914756995266,-80.02374474648633,-1.0,fused,1598835537906
305776,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598835657375
305777,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598835837449
305778,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,356.0250244140625,-1.0,40.40923383963467,-80.02384802808378,-1.0,fused,1598835837776
305779,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598836017388
305780,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.49139404296875,-1.0,40.40927017630422,-80.02371131090003,-1.0,fused,1598836137797
305781,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598836197359
305782,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598836377360
305783,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.2934265136719,-1.0,40.40917767019865,-80.02374355924731,-1.0,fused,1598836437855
305784,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598836557393
305785,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598836737361
305786,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.3276672363281,-1.0,40.40917284681621,-80.02374026905593,-1.0,fused,1598836737917
305787,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598836917372
305788,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.5978698730469,-1.0,40.40909228148063,-80.02379967638683,-1.0,fused,1598837037770
305789,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598837097335
305790,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598837277337
305791,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.78753662109375,-1.0,40.40915619961749,-80.0237466331042,-1.0,fused,1598837337733
305792,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598837457375
305793,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598837637331
305794,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,356.4402160644531,-1.0,40.40912757480703,-80.02375768411459,-1.0,fused,1598837637749
305795,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598837817325
305796,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,356.8040771484375,-1.0,40.40917175878204,-80.02379151781881,-1.0,fused,1598837937897
305797,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598837997328
305798,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598838177472
305799,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,355.9534912109375,-1.0,40.40916442803564,-80.02377153785766,-1.0,fused,1598838237746
305800,locations,65.0,f9daacfd-6043-4174-8af9-8936763acfd7,169KS,348.7689514160156,-1.0,40.41076759559067,-80.02456458286103,-1.0,gps,1598838357353
