name,bssid,device_id,device_label,frequency,rssi,security,ssid,timestamp
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832049137
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832104199
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832185391
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832224035
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832297316
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832348102
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832405126
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832465098
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832550769
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832584038
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832678503
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832715261
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832781535
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832824032
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832884051
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598832944051
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598833005135
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598833065117
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598833125111
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598833184059
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598833250481
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598833304923
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598836189411
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598836245076
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598836307969
wifi,,ed9efed5-10ca-4e65-b71f-224e547f9337,229CY,0,0,,,1598836364337
